---
name: Uniform Dataset
description: Dataset with 100000 points describing an uniform distribution (square) in 2d-space with values in [0,1]. Generated on 2023/04/26.
0.18363189697265625,0.6856211423873901
0.3098219633102417,0.6480649709701538
0.5896165370941162,0.15298187732696533
0.18815869092941284,0.9273883104324341
0.307511568069458,0.019624769687652588
0.2175162434577942,0.21972954273223877
0.891794741153717,0.3894498944282532
0.5808582305908203,0.8682305216789246
0.2578209638595581,0.7780348062515259
0.5279797911643982,0.5080310702323914
0.15664517879486084,0.2952747941017151
0.8230759501457214,0.6983784437179565
0.6627737283706665,0.3489963412284851
0.8659919500350952,0.7937084436416626
0.9907846450805664,0.8000626564025879
0.9676315784454346,0.38266170024871826
0.6135448217391968,0.7592869400978088
0.5996818542480469,0.9908860921859741
0.9012002944946289,0.968032717704773
0.2241082787513733,0.6514387130737305
0.3176712989807129,0.42523694038391113
0.09054797887802124,0.037241578102111816
0.034612953662872314,0.4819169044494629
0.29966044425964355,0.7805919647216797
0.7894067168235779,0.5287958383560181
0.42569053173065186,0.2980288863182068
0.014539599418640137,0.05292421579360962
0.10809731483459473,0.33339351415634155
0.9946624636650085,0.7751224637031555
0.6243529915809631,0.7317911386489868
0.8117544054985046,0.7323853969573975
0.4863104224205017,0.8820912837982178
0.5683649182319641,0.10936683416366577
0.33137619495391846,0.3009471893310547
0.23716843128204346,0.812609851360321
0.6557472944259644,0.9780479669570923
0.07850086688995361,0.8228491544723511
0.4369269013404846,0.12703877687454224
0.9557176232337952,0.24764782190322876
0.1715143322944641,0.6714864373207092
0.8238219022750854,0.362632155418396
0.8948699235916138,0.1882755160331726
0.8856696486473083,0.29906803369522095
0.012827396392822266,0.6953750848770142
0.3211202025413513,0.07352089881896973
0.2514111399650574,0.9361183643341064
0.4698304533958435,0.41752201318740845
0.28590863943099976,0.02271193265914917
0.9631869792938232,0.047813236713409424
0.04114645719528198,0.06799149513244629
0.583451509475708,0.20778310298919678
0.734062671661377,0.8824433088302612
0.8100074529647827,0.23566365242004395
0.25940942764282227,0.8348157405853271
0.7782089114189148,0.6931102871894836
0.8795484304428101,0.4764787554740906
0.11344313621520996,0.9777124524116516
0.5778182148933411,0.6849080324172974
0.1524459719657898,0.9942015409469604
0.1579933762550354,0.5787414312362671
0.9695965051651001,0.16167068481445312
0.8341805934906006,0.749891996383667
0.3849417567253113,0.9686667919158936
0.8484825491905212,0.916918933391571
0.4432496428489685,0.27583998441696167
0.5984224677085876,0.6636173129081726
0.3727871775627136,0.3188619613647461
0.9510856866836548,0.7385565638542175
0.6152122616767883,0.7350873351097107
0.2929650545120239,0.4716869592666626
0.47352153062820435,0.16909247636795044
0.41846930980682373,0.24536120891571045
0.2661113142967224,0.9885817766189575
0.4289819598197937,0.937042236328125
0.5675026774406433,0.13760638236999512
0.30937349796295166,0.6430613994598389
0.3290981650352478,0.08363980054855347
0.009225606918334961,0.37615811824798584
0.028553307056427002,0.48446333408355713
0.4991150498390198,0.39889419078826904
0.8191463947296143,0.5563161373138428
0.04362130165100098,0.27075231075286865
0.21924781799316406,0.0032776594161987305
0.555913507938385,0.9247677326202393
0.6780568957328796,0.7469146847724915
0.42558372020721436,0.29151248931884766
0.31177276372909546,0.9429993033409119
0.2717161178588867,0.31137365102767944
0.8619832992553711,0.8973833322525024
0.12501901388168335,0.043199896812438965
0.0761151909828186,0.3953104615211487
0.12233459949493408,0.9270011186599731
0.042236149311065674,0.6775963306427002
0.7682334780693054,0.7945861220359802
0.7744043469429016,0.2638785243034363
0.6240856051445007,0.66452956199646
0.49031829833984375,0.10881620645523071
0.1954779028892517,0.6920332312583923
0.45354950428009033,0.14362138509750366
0.15276235342025757,0.3710547089576721
0.07459110021591187,0.20516669750213623
0.5136134028434753,0.4721294641494751
0.7378913164138794,0.1813046932220459
0.2956463694572449,0.5268296599388123
0.8086650371551514,0.03773683309555054
0.49439412355422974,0.4866420030593872
0.6894001364707947,0.26320451498031616
0.21840083599090576,0.5536767244338989
0.06055384874343872,0.34097564220428467
0.9081180095672607,0.9321529269218445
0.42502832412719727,0.6812329888343811
0.8460714817047119,0.22775590419769287
0.3568272590637207,0.22732621431350708
0.5279063582420349,0.5370925664901733
0.9591419100761414,0.7658390998840332
0.8810517191886902,0.5475491881370544
0.6974419355392456,0.053586483001708984
0.09162986278533936,0.6004900932312012
0.17352807521820068,0.8421604037284851
0.8107529282569885,0.06514900922775269
0.43462586402893066,0.9912728667259216
0.4665064215660095,0.1996082067489624
0.9082955718040466,0.2653149366378784
0.09385329484939575,0.12741339206695557
0.06313693523406982,0.39330393075942993
0.625654399394989,0.5877345204353333
0.9140537977218628,0.2213881015777588
0.6563807129859924,0.6932790279388428
0.7194114327430725,0.620606541633606
0.8163928389549255,0.2887510657310486
0.8090795278549194,0.44258224964141846
0.6775196194648743,0.39449864625930786
0.7935639023780823,0.5947905778884888
0.476837158203125,0.16170597076416016
0.24474751949310303,0.9781606197357178
0.3999125361442566,0.28929638862609863
0.8208940625190735,0.976823627948761
0.04034775495529175,0.7564624547958374
0.1983233094215393,0.6872324347496033
0.36036133766174316,0.321910560131073
0.7385039925575256,0.5366777777671814
0.7566459774971008,0.6106030344963074
0.684286892414093,0.17508888244628906
0.004216015338897705,0.8457212448120117
0.6678209900856018,0.9752103090286255
0.05391967296600342,0.7481165528297424
0.2036747932434082,0.4817148447036743
0.12036973237991333,0.6936349272727966
0.6152702569961548,0.18707728385925293
0.7679993510246277,0.5319981575012207
0.9355006217956543,0.9492633938789368
0.9136648774147034,0.18662631511688232
0.8710337281227112,0.71226966381073
0.7726922631263733,0.19574517011642456
0.015132009983062744,0.3446975350379944
0.8176447749137878,0.15981358289718628
0.4297788739204407,0.9139003753662109
0.15962117910385132,0.8328304886817932
0.24157452583312988,0.4944632649421692
0.3429695963859558,0.5551697015762329
0.45743584632873535,0.2411588430404663
0.13642078638076782,0.3585890531539917
0.20893120765686035,0.3999766707420349
0.3554489016532898,0.3809487819671631
0.684546172618866,0.7888901829719543
0.23890411853790283,0.975554347038269
0.1668790578842163,0.045867919921875
0.1825239658355713,0.8701344728469849
0.6194026470184326,0.24904322624206543
0.28581762313842773,0.9711315631866455
0.8808215856552124,0.8873419165611267
0.8581674098968506,0.4836914539337158
0.643143892288208,0.2642735242843628
0.744062602519989,0.255598247051239
0.3844495415687561,0.3086775541305542
0.6335499286651611,0.9991304278373718
0.3741641044616699,0.14027279615402222
0.8177679777145386,0.908772349357605
0.7957590222358704,0.1818031668663025
0.6044567823410034,0.30087095499038696
0.17064237594604492,0.8509389162063599
0.6263566017150879,0.14529138803482056
0.3021506667137146,0.022048115730285645
0.9363197684288025,0.6461151242256165
0.2776918411254883,0.2792876958847046
0.2947568893432617,0.5312958359718323
0.011049091815948486,0.1375860571861267
0.7038622498512268,0.11842083930969238
0.919574499130249,0.6770463585853577
0.6431670784950256,0.9894134998321533
0.6095563769340515,0.5997482538223267
0.8047392964363098,0.7008893489837646
0.5876222252845764,0.3971594572067261
0.43428903818130493,0.1142914891242981
0.6799712777137756,0.8233009576797485
0.7551860809326172,0.9018590450286865
0.8809505105018616,0.05597573518753052
0.812705397605896,0.5875247716903687
0.07757604122161865,0.03894263505935669
0.4305715560913086,0.14822477102279663
0.519745945930481,0.41567307710647583
0.6540822386741638,0.028682172298431396
0.9929153919219971,0.9646932482719421
0.9748871922492981,0.22497636079788208
0.5698552131652832,0.4425198435783386
0.031136631965637207,0.44823139905929565
0.1928587555885315,0.5385101437568665
0.17058277130126953,0.8842786550521851
0.4925960302352905,0.19285714626312256
0.8988166451454163,0.5785166025161743
0.4630613327026367,0.6613800525665283
0.5337942838668823,0.373391330242157
0.3651595711708069,0.406228244304657
0.40289926528930664,0.7505438923835754
0.4590064287185669,0.5183008909225464
0.2798925042152405,0.037952303886413574
0.5046651363372803,0.9438681602478027
0.92421954870224,0.6571817994117737
0.013633668422698975,0.1939799189567566
0.09041261672973633,0.3456270098686218
0.7728765606880188,0.5008080005645752
0.08500128984451294,0.29748356342315674
0.44662773609161377,0.9807404279708862
0.30480819940567017,0.6448502540588379
0.038783252239227295,0.3411346673965454
0.4642687439918518,0.6321930289268494
0.573762059211731,0.9880422353744507
0.7591068148612976,0.7243659496307373
0.6326938271522522,0.15848851203918457
0.6960753798484802,0.9970938563346863
0.9242628812789917,0.4061855673789978
0.9984256625175476,0.7714950442314148
0.1381879448890686,0.54766845703125
0.957294225692749,0.11871588230133057
0.13997882604599,0.0511818528175354
0.0014399290084838867,0.640539288520813
0.5372136831283569,0.988254964351654
0.5909727215766907,0.6560129523277283
0.6522118449211121,0.6234394311904907
0.8722777962684631,0.43745505809783936
0.548816978931427,0.6874479055404663
0.7567602396011353,0.5519779324531555
0.5103853940963745,0.44982558488845825
0.17895102500915527,0.30290722846984863
0.9834316968917847,0.10685855150222778
0.5516785383224487,0.12076324224472046
0.6712965369224548,0.34683114290237427
0.7473106384277344,0.9330411553382874
0.07235598564147949,0.5067808628082275
0.002508699893951416,0.7187255024909973
0.14851796627044678,0.6419770121574402
0.7556514143943787,0.815785825252533
0.025985777378082275,0.381508469581604
0.6953291296958923,0.05191493034362793
0.16858798265457153,0.3212670683860779
0.9174706935882568,0.38022834062576294
0.5245710015296936,0.2305523157119751
0.5782455205917358,0.657882571220398
0.8839442729949951,0.7324052453041077
0.38852185010910034,0.25757747888565063
0.4517058730125427,0.7131519913673401
0.6501120924949646,0.8662785887718201
0.25213050842285156,0.2666589021682739
0.7891821265220642,0.6344586610794067
0.9434590935707092,0.8672640919685364
0.8310505747795105,0.5905670523643494
0.40662264823913574,0.9666645526885986
0.3942912817001343,0.24276083707809448
0.744996964931488,0.7392497658729553
0.299831748008728,0.6322846412658691
0.21669363975524902,0.06313616037368774
0.10999709367752075,0.8749819397926331
0.9417456388473511,0.4667717218399048
0.9786928296089172,0.7896214723587036
0.7620546817779541,0.03035062551498413
0.3307785391807556,0.43999582529067993
0.36358505487442017,0.5849515795707703
0.6479195356369019,0.9537044167518616
0.13258272409439087,0.86844801902771
0.1496993899345398,0.48139017820358276
0.3482624292373657,0.08462584018707275
0.3805323839187622,0.5488142967224121
0.30426204204559326,0.9699999094009399
0.6810781955718994,0.7690017223358154
0.09415864944458008,0.5415793657302856
0.6016722321510315,0.12687039375305176
0.8395405411720276,0.10896158218383789
0.447143018245697,0.04400211572647095
0.532735288143158,0.45692336559295654
0.09778940677642822,0.6618673801422119
0.8136199116706848,0.8020385503768921
0.8788723945617676,0.24886244535446167
0.5074364542961121,0.8013237118721008
0.7274978160858154,0.10655045509338379
0.6777698993682861,0.535662829875946
0.9861069917678833,0.6057541370391846
0.058514297008514404,0.639575719833374
0.4189627766609192,0.07146686315536499
0.7365771532058716,0.12618637084960938
0.1631487011909485,0.7204168438911438
0.7821925282478333,0.6270595788955688
0.27795135974884033,0.06563377380371094
0.5381093621253967,0.7865657210350037
0.9134471416473389,0.4832538366317749
0.5577770471572876,0.11589920520782471
0.27617818117141724,0.5984127521514893
0.754295289516449,0.3097231984138489
6.064176559448242E-4,0.9153896570205688
0.41777002811431885,0.5861884951591492
0.04134148359298706,0.5837839841842651
0.06339305639266968,0.14693677425384521
0.1628270149230957,0.2646523714065552
0.9737357497215271,0.12643492221832275
0.7282484173774719,0.9110643863677979
0.1372368335723877,0.059022724628448486
0.06403207778930664,0.5949193835258484
0.6046154499053955,0.7274125814437866
0.8146890997886658,0.7502153515815735
0.08302569389343262,0.4487403631210327
0.5973082184791565,0.8319917321205139
0.5643808245658875,0.22490352392196655
0.9362254738807678,0.14523720741271973
0.5927348732948303,0.44476139545440674
0.0049253106117248535,0.7301391959190369
0.272363543510437,0.8293466567993164
0.5508188009262085,0.7157495021820068
0.6128042340278625,0.3007119297981262
0.5340821146965027,0.5056837797164917
0.3122907876968384,0.3142017126083374
0.30722755193710327,0.8347075581550598
0.5625746846199036,0.6972071528434753
0.5086565613746643,0.9474677443504333
0.08500528335571289,0.0998755693435669
0.4803658723831177,0.4793073534965515
0.0020174384117126465,0.09046459197998047
0.7646239995956421,0.6587765216827393
0.6350404024124146,0.6663464903831482
0.7323201894760132,0.062481701374053955
0.17761880159378052,0.3379952311515808
0.3704376816749573,0.7112653851509094
0.9026691317558289,0.955161988735199
0.7594781517982483,0.9439939856529236
0.059854328632354736,0.4500355124473572
0.43355029821395874,0.39866429567337036
0.5407384037971497,0.6802733540534973
0.09423476457595825,0.99298495054245
0.326507031917572,0.4647974967956543
0.5803866982460022,0.9665122032165527
0.4795478582382202,0.7572115063667297
0.4439951777458191,0.527931809425354
0.24315327405929565,0.12627911567687988
0.3894615173339844,0.1638982892036438
0.623225748538971,0.381394624710083
0.47070395946502686,0.1953282356262207
0.5454620718955994,0.25529009103775024
0.6559685468673706,0.21416497230529785
0.4175010919570923,0.638900876045227
0.8408862948417664,0.864998459815979
0.23752224445343018,0.4475119709968567
0.8710504770278931,0.3337531089782715
0.5414656400680542,0.9168245196342468
0.7091967463493347,0.41780638694763184
0.6862326860427856,0.0068277716636657715
0.710091769695282,0.24184751510620117
0.6448656320571899,0.7953763604164124
0.5377271175384521,0.38062578439712524
0.5138623714447021,0.827816903591156
0.6417585015296936,0.19820594787597656
0.8776569366455078,0.5501766800880432
0.2988330125808716,0.7237867116928101
0.5692049264907837,0.2782291769981384
0.9931439161300659,0.9825329184532166
0.9400047063827515,0.8707274198532104
0.6609979271888733,0.7778161764144897
0.692325234413147,4.1180849075317383E-4
0.9362597465515137,0.8859850168228149
0.5186017751693726,0.9098412990570068
0.715259850025177,0.14914226531982422
0.07871353626251221,0.9500807523727417
0.8972458243370056,0.2238718867301941
0.26912689208984375,0.3188428282737732
0.16398346424102783,0.7185322642326355
0.7957355380058289,0.9214897155761719
0.8320558667182922,0.09834259748458862
0.9548588395118713,0.49464648962020874
0.6642706394195557,0.2913872003555298
0.40758395195007324,0.26996463537216187
0.6610062718391418,0.14082473516464233
0.9579067230224609,0.8673551082611084
0.19505620002746582,0.23561668395996094
0.7245106101036072,0.5359363555908203
0.9094613790512085,0.7462095022201538
0.1422138810157776,0.6908122301101685
0.899948000907898,0.4906695485115051
0.4079365134239197,0.19901710748672485
0.26305872201919556,0.8742526173591614
0.9664371013641357,0.4635796546936035
0.8471241593360901,0.6603974103927612
0.535107433795929,0.8463312387466431
0.3132617473602295,0.8383875489234924
0.8199976086616516,0.8041014671325684
0.5431116223335266,0.5127789378166199
0.2552846074104309,0.6262242794036865
0.24266088008880615,0.6281246542930603
0.7870466113090515,0.33135467767715454
0.8390246033668518,0.10113614797592163
0.35402876138687134,0.9766389727592468
0.5793247818946838,0.21843528747558594
0.43078380823135376,0.861075222492218
0.07585287094116211,0.8943236470222473
0.8829567432403564,0.26686030626296997
0.4356384873390198,0.00799715518951416
0.734510600566864,0.017688095569610596
0.9296445250511169,0.7574741840362549
0.009420037269592285,0.17199641466140747
0.8394468426704407,0.9979043006896973
0.03599768877029419,0.1833580732345581
0.4379372000694275,0.36023545265197754
0.8938753604888916,0.3114752769470215
0.8639543652534485,0.5734204649925232
0.6481895446777344,0.5581182241439819
0.11554992198944092,0.6060342192649841
0.7122871279716492,0.926002562046051
0.26771581172943115,0.7835817337036133
0.8719660639762878,0.9888203740119934
0.9008547067642212,0.9737565517425537
0.9067221283912659,0.1418384313583374
0.267184853553772,0.8269312381744385
0.27562427520751953,0.13969367742538452
0.9129041433334351,0.24233222007751465
0.3693675398826599,0.6769168376922607
0.8816704750061035,0.046395063400268555
0.4409409165382385,0.5235827565193176
0.645301878452301,0.929066002368927
0.5435224771499634,0.6802434325218201
0.014183461666107178,0.11228436231613159
0.8571202754974365,0.8904795050621033
0.27445709705352783,0.9141570329666138
0.3596855401992798,0.7641729116439819
0.06153923273086548,0.22963637113571167
0.28162723779678345,0.4787498712539673
0.21787422895431519,0.14670151472091675
0.5156790018081665,0.18858152627944946
0.3832143545150757,0.1445828676223755
0.680851936340332,0.6744951605796814
0.9423868656158447,0.031573712825775146
0.8568223118782043,0.5866127014160156
0.4008384943008423,0.44416117668151855
0.8137462735176086,0.69577956199646
0.29275137186050415,0.08193308115005493
0.5154865384101868,0.5835891366004944
0.4488357901573181,0.14496010541915894
0.6280182003974915,0.02099078893661499
0.28777432441711426,0.68870609998703
0.02893310785293579,0.15384888648986816
0.7516117691993713,0.8482186198234558
0.9011663198471069,0.41439318656921387
0.41415655612945557,0.40624386072158813
0.8701590299606323,0.5846758484840393
0.06381601095199585,0.8024723529815674
0.9775804281234741,0.5669687986373901
0.9374921917915344,0.9824559688568115
0.698542058467865,0.4721605181694031
0.5775920748710632,0.05956989526748657
0.028130948543548584,0.5669340491294861
0.6453711986541748,0.4720763564109802
0.16539990901947021,0.2607395052909851
0.6743612885475159,0.5358563661575317
0.9901143312454224,0.6418553590774536
0.7392902374267578,0.16331404447555542
0.29414600133895874,0.45632845163345337
0.9785667061805725,0.19754958152770996
0.2331169843673706,0.8730794191360474
0.30008554458618164,0.72099769115448
0.2955474853515625,0.7923740148544312
0.9569390416145325,0.7778092622756958
0.04030662775039673,0.8732298016548157
0.8658574819564819,0.9034198522567749
0.1756587028503418,0.30881762504577637
0.9992280602455139,0.40272778272628784
0.1948530077934265,0.7388133406639099
0.18186748027801514,0.445442795753479
0.6473257541656494,0.5158766508102417
0.5149756073951721,0.25444650650024414
0.3176283836364746,0.9425168633460999
0.1086421012878418,0.21702611446380615
0.6657266616821289,0.5577110648155212
0.08578962087631226,0.9318283796310425
0.11503005027770996,0.21356523036956787
0.007529854774475098,0.5641894340515137
0.37423282861709595,0.5654611587524414
0.12371140718460083,0.48259472846984863
0.3647156357765198,0.8695491552352905
0.6622119545936584,0.8185244798660278
0.36894768476486206,0.19480282068252563
0.8036501407623291,0.17555981874465942
0.2922348976135254,0.509422242641449
0.9401782751083374,0.3217231035232544
0.9685978293418884,0.6800822019577026
0.26149386167526245,0.9575744867324829
0.972988486289978,0.4549046754837036
0.9499348998069763,0.9531881809234619
0.6110239028930664,0.605256199836731
0.17938560247421265,0.19701474905014038
0.5316382646560669,0.8363193869590759
0.4077202081680298,0.07164716720581055
0.588337242603302,0.9912781119346619
0.9157894849777222,0.7541308403015137
0.20504075288772583,0.7589273452758789
0.29176175594329834,0.9857885241508484
0.07987940311431885,0.23023265600204468
0.28035175800323486,0.63829505443573
0.7849684357643127,0.5571160316467285
0.6326165795326233,0.5542942881584167
0.8454422354698181,0.8584381937980652
0.9021965265274048,0.5131667852401733
0.5633307695388794,0.7463352680206299
0.46489232778549194,0.28224098682403564
7.750988006591797E-4,0.1538984775543213
0.8951773047447205,0.093017578125
0.6653016209602356,0.9164631962776184
0.5486577153205872,0.3286963701248169
0.013228535652160645,0.06790006160736084
0.184739351272583,0.03693586587905884
0.5747041702270508,0.47532403469085693
0.45810598134994507,0.16943734884262085
0.42745113372802734,0.056214988231658936
0.4284297823905945,0.2923583388328552
0.7312009930610657,0.8473690152168274
0.03054410219192505,0.2690683603286743
0.8593794703483582,0.9622842073440552
0.9357259273529053,0.9653511047363281
0.31028133630752563,0.46007049083709717
0.9705382585525513,0.008420407772064209
0.481328547000885,0.22291874885559082
0.3727347254753113,0.7022898197174072
0.6847342848777771,0.6093677878379822
0.612053632736206,0.28596222400665283
0.5618136525154114,0.3164716958999634
0.32344913482666016,0.2560655474662781
0.6102390289306641,0.08554404973983765
0.45568424463272095,0.6660566926002502
0.6208009123802185,0.5540978908538818
0.9716299176216125,0.3796687722206116
0.8779029250144958,0.2621998190879822
0.11857682466506958,0.6822478771209717
0.414408802986145,0.026630640029907227
0.2660142183303833,0.4409809708595276
0.03301882743835449,0.2035312056541443
0.7614103555679321,0.9203643798828125
0.27264803647994995,0.7627711892127991
0.9364356994628906,0.18483006954193115
0.7720124125480652,0.22890710830688477
0.8898004293441772,0.8040773272514343
0.27961277961730957,0.9286989569664001
0.6395724415779114,0.881841242313385
0.7984927892684937,0.28877967596054077
0.6667556762695312,0.584652304649353
0.40760207176208496,0.20487534999847412
0.3304228186607361,0.6983435750007629
0.2445162534713745,0.45225244760513306
0.5183216333389282,0.8969869613647461
0.9949730038642883,0.31272828578948975
0.6792427897453308,0.49756646156311035
0.2446182370185852,0.7841681241989136
0.8663041591644287,0.3856257200241089
0.8920979499816895,0.03206747770309448
0.9835583567619324,0.4395895004272461
0.8878638744354248,0.8983672261238098
0.27997368574142456,0.3272966742515564
0.1906154751777649,0.9494964480400085
0.5610033273696899,0.6859837174415588
0.5671120882034302,0.5138089060783386
0.20290863513946533,0.8806162476539612
0.6982392072677612,0.6087489128112793
0.05111217498779297,0.23480910062789917
0.6948846578598022,0.4115341305732727
0.6816438436508179,0.5789591073989868
0.22470492124557495,0.6957940459251404
0.4028325080871582,0.41261154413223267
0.8616766333580017,0.2929880619049072
0.199548602104187,0.9490911960601807
0.3040100336074829,0.3847161531448364
0.5794039964675903,0.8322862386703491
0.7752384543418884,0.17401212453842163
0.802365779876709,0.686018168926239
0.1939171552658081,0.9947915077209473
0.17338258028030396,0.6891534328460693
0.7383081912994385,0.1138506531715393
0.19110208749771118,0.6435990929603577
0.8657656908035278,0.6648458242416382
0.19197314977645874,0.11231738328933716
0.9974645376205444,0.27480870485305786
0.35346662998199463,0.010830879211425781
0.22595477104187012,0.8378932476043701
0.24646568298339844,0.9143573641777039
0.027219057083129883,0.5357368588447571
0.606813371181488,0.43530726432800293
0.9950314164161682,0.9672191143035889
0.25945186614990234,0.48962461948394775
0.7011597752571106,0.1413058042526245
0.6335506439208984,0.5282097458839417
0.5111376643180847,0.0044844746589660645
0.5896346569061279,0.7998971343040466
0.3459045886993408,0.1590750813484192
0.2042381763458252,0.13928836584091187
0.2216421365737915,0.9110931754112244
0.1664230227470398,0.3558694124221802
0.873817503452301,0.837647020816803
0.8041009902954102,0.025642216205596924
0.7800993323326111,0.6459778547286987
0.8251388072967529,0.8539320826530457
0.5468867421150208,0.31173861026763916
0.3054465651512146,0.054711341857910156
0.47525352239608765,0.8261238932609558
0.5385448336601257,0.6599220633506775
0.43685829639434814,0.48379015922546387
0.16147947311401367,0.8797425031661987
0.18462061882019043,0.530565083026886
0.6515367031097412,0.6450008153915405
0.31566494703292847,0.32677149772644043
0.3362658619880676,0.10509359836578369
0.1672559380531311,0.524248480796814
0.5432221293449402,0.9735444188117981
0.5353840589523315,0.2991332411766052
0.33110755681991577,0.31909286975860596
0.7886317372322083,0.515080988407135
0.3642469048500061,0.3189065456390381
0.4384058117866516,0.040390968322753906
0.21934419870376587,0.013770222663879395
0.7051225900650024,0.9256322383880615
0.6271066069602966,0.6401410102844238
0.9761858582496643,0.02461940050125122
0.559607982635498,0.3336302638053894
0.12641412019729614,0.06038510799407959
0.4633181095123291,0.09124833345413208
0.5089029669761658,0.3891713619232178
0.42181599140167236,0.7997372150421143
0.5212226510047913,0.4800865650177002
0.30370694398880005,0.8542354702949524
0.2085384726524353,0.7272270321846008
0.5306894779205322,0.6407346725463867
0.5350329875946045,0.8566678762435913
0.5866991877555847,0.6882566213607788
0.0943378210067749,0.23531681299209595
0.7083510160446167,0.12902390956878662
0.9481314420700073,0.5753650665283203
0.8543898463249207,0.7693280577659607
0.49231088161468506,0.24075108766555786
0.38055509328842163,0.36817532777786255
0.2180325984954834,0.8750873804092407
0.25729185342788696,0.958587110042572
0.6293732523918152,0.7989283204078674
0.9003676176071167,0.30675190687179565
0.5224679708480835,0.37374234199523926
0.05605369806289673,0.9817912578582764
0.1479252576828003,0.7467827796936035
0.8386161923408508,0.36407095193862915
0.2474244236946106,0.412142813205719
0.1820654273033142,0.12873148918151855
0.5581108927726746,0.3261719346046448
0.1921921968460083,0.9450361132621765
0.5492920875549316,0.7682836651802063
0.2987557053565979,0.9884586930274963
0.032695472240448,0.24979263544082642
0.6692923307418823,0.29402053356170654
0.9610003232955933,0.9431910514831543
0.09151661396026611,0.4246993660926819
0.4934433698654175,0.872253954410553
0.8249453902244568,0.5918842554092407
0.009091436862945557,0.40021026134490967
0.7065737843513489,0.4655643701553345
0.6380760669708252,0.9502243995666504
0.8406790494918823,0.9355610609054565
0.4620016813278198,0.851512610912323
0.3577541708946228,0.032628536224365234
0.4133327603340149,0.32810938358306885
0.16893666982650757,0.8562511801719666
0.139390230178833,0.9287670254707336
0.12498480081558228,0.46668845415115356
0.45235323905944824,0.7695047855377197
0.09586489200592041,0.3301073908805847
0.17817562818527222,0.3493330478668213
0.8794906139373779,0.6209800839424133
0.16354703903198242,0.06971025466918945
0.515348494052887,0.8144044280052185
0.27301108837127686,0.9949996471405029
0.08803999423980713,0.8873653411865234
0.4833087921142578,0.530876636505127
0.8526777625083923,0.7025322318077087
0.6872497200965881,0.15720611810684204
0.972221851348877,0.8969737887382507
0.7863845229148865,0.8588995933532715
0.1279911994934082,0.7327567338943481
0.7650204300880432,0.5708454847335815
0.1286190152168274,0.7940106987953186
0.08538883924484253,0.5499607920646667
0.6076438426971436,0.3085407018661499
0.26585662364959717,0.7581654787063599
0.25187617540359497,0.9199209213256836
0.4449191093444824,0.8746578693389893
0.3559103012084961,0.392322301864624
0.0903896689414978,0.6349467039108276
0.045044124126434326,0.4648236036300659
0.48590749502182007,0.6389528512954712
0.2699381709098816,0.6199970245361328
0.8689391613006592,0.29304999113082886
0.7502134442329407,0.14410966634750366
0.9622961282730103,0.0037072300910949707
0.8576263189315796,0.5499529242515564
0.44440269470214844,0.3665904402732849
0.9873350262641907,0.240320086479187
0.6548182964324951,0.7783622741699219
0.10110968351364136,0.5083591341972351
0.4966682195663452,0.4134100675582886
0.7502562403678894,0.4139006733894348
0.2456112504005432,0.7693610787391663
0.23779010772705078,0.32150983810424805
0.4278416037559509,0.2991824746131897
0.47638624906539917,0.5311540961265564
0.41258323192596436,0.9601984620094299
0.1863613724708557,0.3363771438598633
0.15590375661849976,0.65840083360672
0.08003401756286621,0.38368791341781616
0.11390268802642822,0.5275238752365112
0.6470330357551575,0.5221281051635742
0.6489806771278381,0.12466102838516235
0.7193485498428345,0.5808826088905334
0.9206711053848267,0.9565111398696899
0.6131667494773865,0.11821246147155762
0.8732304573059082,0.17206799983978271
0.8529213070869446,0.08538156747817993
0.2997889518737793,0.8087485432624817
0.14579522609710693,0.24872946739196777
0.32442182302474976,0.09025686979293823
0.8344944715499878,0.831330418586731
0.9492169618606567,0.017191171646118164
0.7830040454864502,0.15813356637954712
0.4665995240211487,0.8274335861206055
0.892851710319519,0.6160694360733032
0.6442822813987732,0.9352571368217468
0.8829110860824585,0.2399401068687439
0.21080058813095093,0.17900580167770386
0.8488505482673645,0.9882116913795471
0.5663729310035706,0.7509375810623169
0.5319893956184387,0.8279446363449097
0.03260773420333862,0.07378655672073364
0.33268827199935913,0.1685122847557068
0.7543100714683533,0.29183077812194824
0.3897351026535034,0.7985692024230957
0.44939547777175903,0.5154194831848145
0.5818765759468079,0.13466405868530273
0.14388275146484375,0.6932974457740784
0.986190140247345,0.39330315589904785
0.3564445972442627,0.07358604669570923
0.12403213977813721,0.8771303296089172
0.6424749493598938,0.8794761300086975
0.5405882000923157,0.31180471181869507
0.15567153692245483,0.6877219080924988
0.7784737944602966,0.49035102128982544
0.8234102129936218,0.3156847357749939
0.32739925384521484,0.04908335208892822
0.7015396356582642,0.945381760597229
0.4467502236366272,0.20213669538497925
0.1185845136642456,0.030773460865020752
0.9803060293197632,0.654283344745636
0.8357887268066406,0.9280562400817871
0.1046026349067688,0.6637902855873108
0.8381532430648804,0.47928470373153687
0.8951533436775208,0.5739409327507019
0.6859405040740967,0.17915958166122437
0.2565035820007324,0.8244737982749939
0.9524829387664795,0.415813148021698
0.06967079639434814,0.009189307689666748
0.9621074795722961,0.3420698046684265
0.8687916398048401,0.4955628514289856
0.334275484085083,0.587749183177948
0.3007734417915344,0.26423585414886475
0.20245301723480225,0.5405172109603882
0.45855748653411865,0.27420949935913086
